"","id","order","outlier.pop"
"1952","3R 28623576",139533006,"X0.77"
"1953","3R 28623579",139533009,"X0.77"
"1954","3R 28623716",139533146,"X0.77"
"1955","3R 28623722",139533152,"X0.77"
"1956","3R 28623741",139533171,"X0.77"
"1957","3R 28623974",139533404,"X0.77"
"1958","3R 28624015",139533445,"X0.77"
"1959","3R 28624105",139533535,"X0.77"
"1960","3R 28624268",139533698,"X0.77"
"1961","3R 28624647",139534077,"X0.77"
"1962","3R 28628208",139537638,"X0.77"
"1963","3R 28629755",139539185,"X0.77"
"1964","3R 28630193",139539623,"X0.77"
"1965","3R 28630617",139540047,"X0.77"
"1966","3R 28630695",139540125,"X0.77"
"1967","3R 28630849",139540279,"X0.77"
"1968","3R 28631036",139540466,"X0.77"
"1969","3R 28631053",139540483,"X0.77"
"1970","3R 28631070",139540500,"X0.77"
"1971","3R 28631239",139540669,"X0.77"
"1972","3R 28631278",139540708,"X0.77"
"1973","3R 28631354",139540784,"X0.77"
"1974","3R 28631404",139540834,"X0.77"
"1975","3R 28631463",139540893,"X0.77"
"1976","3R 28631550",139540980,"X.8.821"
"1977","3R 28631628",139541058,"X0.77"
"1978","3R 28631730",139541160,"X0.77"
"1979","3R 28631937",139541367,"X0.77"
"1980","3R 28632000",139541430,"X0.77"
"1981","3R 28632061",139541491,"X0.77"
"1982","3R 28632339",139541769,"X0.77"
"1983","3R 28632942",139542372,"X0.77"
"1984","3R 28632958",139542388,"X0.77"
"1985","3R 28633346",139542776,"X0.77"
"1986","3R 28633395",139542825,"X0.77"
"1987","3R 28634050",139543480,"X0.77"
"1988","3R 28634359",139543789,"X0.77"
"1989","3R 28634386",139543816,"X0.77"
"1990","3R 28634525",139543955,"X0.77"
"1991","3R 28634578",139544008,"X0.77"
"1992","3R 28634591",139544021,"X0.77"
"1993","3R 28634914",139544344,"X0.77"
"1994","3R 28634991",139544421,"X0.77"
"1995","3R 28635333",139544763,"X0.77"
"1996","3R 28635739",139545169,"X0.77"
"1997","3R 28635944",139545374,"X0.77"
"1998","3R 28637669",139547099,"X0.77"
"1999","3R 28637705",139547135,"X0.77"
"2000","3R 28637864",139547294,"X0.77"
"2001","3R 28639658",139549088,"X0.77"
"2002","3R 28639798",139549228,"X0.77"
"2003","3R 28640922",139550352,"X0.77"
"2004","3R 28640982",139550412,"X0.77"
"2005","3R 28641033",139550463,"X0.77"
"2006","3R 28641038",139550468,"X0.77"
"2007","3R 28642048",139551478,"X0.77"
"2008","3R 28642126",139551556,"X0.77"
"2009","3R 28643704",139553134,"X0.77"
"2010","3R 28644517",139553947,"X0.77"
"2011","3R 28645928",139555358,"X0.77"
"2012","3R 28646474",139555904,"X0.77"
"2013","3R 28646488",139555918,"X0.77"
"2014","3R 28646507",139555937,"X0.77"
"2015","3R 28646753",139556183,"X0.77"
"2016","3R 28649609",139559039,"X.8.821"
"2017","3R 28649762",139559192,"X.8.821"
"2018","3R 28650689",139560119,"X0.77"
"2019","3R 28651547",139560977,"X0.77"
"2020","3R 28652292",139561722,"X0.77"
"2021","3R 28652366",139561796,"X0.77"
"2022","3R 28652432",139561862,"X0.77"
"2023","3R 28652591",139562021,"X0.77"
"2024","3R 28652723",139562153,"X0.77"
"2025","3R 28654702",139564132,"X0.77"
"2026","3R 28655916",139565346,"X0.77"
"2027","3R 28656235",139565665,"X0.77"
"2028","3R 28656355",139565785,"X0.77"
"2029","3R 28657504",139566934,"X0.77"
"2030","3R 28657537",139566967,"X0.77"
"2031","3R 28657633",139567063,"X0.77"
"2032","3R 28657636",139567066,"X0.77"
"2033","3R 28657853",139567283,"X0.77"
"2034","3R 28658072",139567502,"X0.77"
"2035","3R 28660106",139569536,"X0.77"
"2036","3R 28660310",139569740,"X0.77"
"2037","3R 28660335",139569765,"X0.77"
"2038","3R 28660363",139569793,"X0.77"
"2039","3R 28660966",139570396,"X0.77"
"2040","3R 28660981",139570411,"X0.77"
"2041","3R 28663395",139572825,"X0.77"
"2042","3R 28663622",139573052,"X0.77"
"2043","3R 28663659",139573089,"X0.77"
"2044","3R 28665030",139574460,"X0.77"
"2045","3R 28665095",139574525,"X0.77"
"2046","3R 28665133",139574563,"X0.77"
"2047","3R 28666594",139576024,"X0.77"
"2048","3R 28668369",139577799,"X0.77"
"2049","3R 28669514",139578944,"X0.77"
"2050","3R 28670025",139579455,"X0.77"
"2051","3R 28671869",139581299,"X0.77"
"2052","3R 28673216",139582646,"X0.77"
"2053","3R 28673454",139582884,"X0.77"
"2054","3R 28673575",139583005,"X0.77"
"2055","3R 28673899",139583329,"X0.77"
"2056","3R 28676678",139586108,"X0.77"
"2057","3R 28688831",139598261,"X0.77"
"2058","3R 28692272",139601702,"X0.77"
"2059","3R 28692281",139601711,"X0.77"
"2060","3R 28692286",139601716,"X0.77"
"2061","3R 28697198",139606628,"X0.77"
"2062","3R 28704347",139613777,"X0.77"
"2063","3R 28708644",139618074,"X0.77"
"2064","3R 28736129",139645559,"X0.77"
"2065","3R 28790326",139699756,"X0.77"
"2066","3R 28877016",139786446,"X0.77"
"2067","3R 29190787",140100217,"X0.77"
"2068","3R 37131337",148040767,"X0.77"
"2069","3R 37136326",148045756,"X0.77"
"2070","3R 37143891",148053321,"X0.77"
"2071","3R 37145248",148054678,"X0.77"
"2072","3R 37149045",148058475,"X0.77"
"2073","3R 37151400",148060830,"X0.77"
"2074","3R 37152870",148062300,"X0.77"
"2075","3R 37153944",148063374,"X0.77"
"2076","3R 37155128",148064558,"X0.77"
"2077","3R 37155179",148064609,"X0.77"
"2078","3R 37155896",148065326,"X0.77"
"2079","3R 37156348",148065778,"X0.77"
"2080","3R 37156848",148066278,"X0.77"
"2081","3R 37163137",148072567,"X0.77"
"2082","3R 37167470",148076900,"X0.77"
"2083","3R 37180678",148090108,"X0.77"
"2084","3R 37211737",148121167,"X0.77"
"2085","3R 37234502",148143932,"X0.77"
"2086","3R 37234708",148144138,"X0.77"
"2087","3R 37235174",148144604,"X0.77"
"2088","3R 37235391",148144821,"X0.77"
"2089","3R 37243962",148153392,"X0.77"
"2090","3R 37247628",148157058,"X0.77"
"2091","3R 37252974",148162404,"X0.77"
"2092","3R 37286630",148196060,"X0.77"
"2093","3R 38139267",149048697,"X0.77"
"2094","3R 40770487",151679917,"X0.77"
"2095","3R 41326933",152236363,"X0.77"
"2096","3R 42545320",153454750,"X0.77"
"2097","3R 42880968",153790398,"X0.77"
"2098","3R 42881013",153790443,"X0.77"
"2099","3R 43497451",154406881,"X0.77"
"2100","3R 43679528",154588958,"X0.77"
"2101","3R 43679555",154588985,"X0.77"
"2102","3R 43903885",154813315,"X0.77"
"2103","3R 43918073",154827503,"X0.77"
"2104","3R 43923664",154833094,"X0.77"
"2105","3R 43931322",154840752,"X0.77"
"2106","3R 43932191",154841621,"X0.77"
"2107","3R 43932270",154841700,"X0.77"
"2108","3R 44241189",155150619,"X0.77"
"2109","3R 44785641",155695071,"X0.77"
"2110","3R 44807945",155717375,"X0.77"
"2111","3R 44951568",155860998,"X0.77"
"2112","3R 45310904",156220334,"X0.77"
"2113","3R 45354252",156263682,"X0.77"
"2114","3R 46824708",157734138,"X0.77"
"2115","3R 49018694",159928124,"X0.77"
"2116","3R 49351553",160260983,"X0.77"
"2117","3R 49464864",160374294,"X0.77"
"2118","3R 49467918",160377348,"X0.77"
"2119","3R 49469360",160378790,"X0.77"
"2120","3R 49469872",160379302,"X0.77"
"2121","3R 49477490",160386920,"X0.77"
"2122","3R 49685684",160595114,"X0.77"
"2123","3R 49706033",160615463,"X0.77"
"2124","3R 49706910",160616340,"X0.77"
"2125","3R 49706911",160616341,"X.8.821"
"2126","3R 49706912",160616342,"X11.891"
"2127","3R 49708447",160617877,"X0.77"
"2128","3R 49709263",160618693,"X0.77"
"2129","3R 49735344",160644774,"X0.77"
"2130","3R 49735385",160644815,"X0.77"
"2131","3R 49735633",160645063,"X0.77"
"2132","3R 6362642",117272072,"X0.77"
"2133","3R 6362933",117272363,"X0.77"
"2134","3R 6363726",117273156,"X0.77"
"2135","3R 6364218",117273648,"X0.77"
"2136","3R 6364563",117273993,"X0.77"
"2137","3R 6365019",117274449,"X0.77"
"2138","3R 6368960",117278390,"X0.77"
"2139","3R 6369624",117279054,"X0.77"
"2140","3R 6369740",117279170,"X0.77"
"2141","3R 6375845",117285275,"X0.77"
"2142","3R 6375928",117285358,"X0.77"
"2143","3R 6376117",117285547,"X0.77"
"2144","3R 6376134",117285564,"X0.77"
"2145","3R 6376194",117285624,"X0.77"
"2146","3R 6376195",117285625,"X0.77"
"2147","3R 6376295",117285725,"X0.77"
"2148","3R 6376299",117285729,"X0.77"
"2149","3R 6376301",117285731,"X0.77"
"2150","3R 6376505",117285935,"X0.77"
"2151","3R 6376515",117285945,"X0.77"
"2152","3R 6378746",117288176,"X0.77"
"2153","3R 6379115",117288545,"X0.77"
"2154","3R 6379682",117289112,"X0.77"
"2155","3R 6380400",117289830,"X11.891"
"2156","3R 6380520",117289950,"X11.891"
"2157","3R 6382141",117291571,"X11.891"
"2158","3R 6383824",117293254,"X11.891"
"2159","3R 6384307",117293737,"X11.891"
"2160","3R 6385368",117294798,"X11.891"
"2161","3R 6385704",117295134,"X11.891"
"2162","3R 6388004",117297434,"X11.891"
"2163","X 11589353",217662902,"X11.891"
"2164","X 14476681",220550230,"X0.77"
"2165","X 14480461",220554010,"X0.77"
"2166","X 14480513",220554062,"X0.77"
"2167","X 14613914",220687463,"X0.77"
"2168","X 14614108",220687657,"X0.77"
"2169","X 14614496",220688045,"X0.77"
"2170","X 14837408",220910957,"X11.891"
"2171","X 14837462",220911011,"X11.891"
"2172","X 14837974",220911523,"X11.891"
"2173","X 14898762",220972311,"X11.891"
"2174","X 15285379",221358928,"X.8.821"
"2175","X 15537807",221611356,"X11.891"
"2176","X 15537820",221611369,"X.8.821"
"2177","X 15571357",221644906,"X.8.821"
"2178","X 15575231",221648780,"X0.77"
"2179","X 15580234",221653783,"X.8.821"
"2180","X 15606436",221679985,"X0.77"
"2181","X 15610306",221683855,"X0.77"
"2182","X 15796810",221870359,"X0.77"
"2183","X 15804409",221877958,"X0.77"
"2184","X 15882204",221955753,"X0.77"
"2185","X 15886518",221960067,"X0.77"
"2186","X 16542142",222615691,"X0.77"
"2187","X 16543241",222616790,"X0.77"
"2188","X 9159285",215232834,"X0.77"
"2189","X 9160063",215233612,"X0.77"
"2190","X 9562733",215636282,"X.8.821"
"2191","X 9580577",215654126,"X.8.821"
"2192","X 9584771",215658320,"X.8.821"
