seqid,pos[w],gene
3R,4029300,AGAP008009
3R,4039726,AGAP008009
3R,4086118,AGAP008009
3R,4088558,AGAP008009
3R,4197500,AGAP008016
3R,4385225,AGAP008023
3R,4417247,AGAP008025
3R,4433608,AGAP008025
3R,4440658,AGAP008025
3R,4445166,AGAP008025
3R,4466984,AGAP008025
3R,4473353,AGAP008025
3R,4648203,AGAP029774
3R,4648977,AGAP029774
3R,4664244,AGAP029774
3R,4666877,AGAP029774
3R,4800212,AGAP008039
3R,4800212,AGAP008040
3R,4800212,AGAP008041
3R,4800672,AGAP008040
3R,4800672,AGAP008041
3R,4871602,AGAP008053
3R,4928823,AGAP008059
3R,4970610,AGAP008062
3R,5089284,AGAP008074
3R,5229351,AGAP008080
3R,5266849,AGAP008083
3R,5319856,AGAP008089
3R,5390927,AGAP008091
3R,5392044,AGAP008091
3R,5398732,AGAP008091
3R,5509620,AGAP008093
3R,5646814,AGAP008098
3R,5691611,AGAP008100
3R,5752670,AGAP008100
3R,5791148,AGAP029524
3R,5802898,AGAP008105
3R,5813422,AGAP008107
3R,5847669,AGAP008114
3R,5879157,AGAP008117
3R,5884307,AGAP008117
3R,5885320,AGAP008117
3R,5949269,AGAP029547
3R,6033155,AGAP008133
3R,6054455,AGAP008137
3R,6135901,AGAP029561
3R,6155994,AGAP029561
3R,6155994,AGAP028548
3R,6156521,AGAP029561
3R,6156521,AGAP028548
3R,6159556,AGAP029561
3R,6159556,AGAP028549
3R,6165542,AGAP029561
3R,6273154,AGAP008160
3R,6274665,AGAP008160
3R,6284241,AGAP008165
3R,6324665,AGAP029542
3R,6407727,AGAP008180
3R,6466534,AGAP008186
3R,6544727,AGAP008191
3R,6569485,AGAP008194
3R,6569485,AGAP008195
3R,6587153,AGAP029474
3R,6597036,AGAP029474
3R,6668369,AGAP008198
3R,6696799,AGAP029240
3R,6704479,AGAP029240
3R,6717242,AGAP029240
3R,6752043,AGAP029240
3R,6776235,AGAP008201
3R,6848489,AGAP008202
3R,6959592,AGAP013724
3R,7007687,AGAP029509
3R,7007687,AGAP028552
3R,7009964,AGAP029509
3R,7026193,AGAP029509
3R,7266327,AGAP008231
3R,7269692,AGAP008231
3R,7554605,AGAP008236
3R,7563407,AGAP008237
3R,7563407,AGAP008238
3R,7568773,AGAP008239
3R,7579780,AGAP029580
3R,7674477,AGAP008245
3R,7674834,AGAP008245
3R,7731310,AGAP008245
3R,7733344,AGAP008245
3R,7751496,AGAP008245
3R,7910024,AGAP008253
3R,7924466,AGAP008254
3R,7958542,AGAP029502
3R,8101061,AGAP008268
3R,8117906,AGAP008269
3R,8117906,AGAP029402
3R,8121101,AGAP008269
3R,8121101,AGAP008270
3R,8488699,AGAP008276
3R,8493359,AGAP008277
3R,8493359,AGAP013716
3R,8546397,AGAP008279
3R,8592846,AGAP008288
3R,8600176,AGAP008288
3R,8628046,AGAP008292
3R,8630797,AGAP008293
3R,8630797,AGAP008294
3R,8636018,AGAP008296
3R,8636018,AGAP008297
3R,8772322,AGAP008304
3R,8871638,AGAP008314
3R,8871638,AGAP008315
3R,8927776,AGAP008317
3R,8936695,AGAP008317
3R,9170025,AGAP008328
3R,9175939,AGAP029396
3R,9199095,AGAP008332
3R,9397841,AGAP008334
3R,9416443,AGAP008340
3R,9568039,AGAP008347
3R,9571686,AGAP008347
3R,9571686,AGAP028597
3R,9617242,AGAP008347
3R,9627547,AGAP008348
3R,9728857,AGAP008350
3R,9736591,AGAP008352
3R,9736591,AGAP008353
3R,9875176,AGAP008357
3R,9878420,AGAP008357
3R,9911435,AGAP028019
3R,9927118,AGAP008358
3R,10023612,AGAP008359
3R,10067840,AGAP008364
3R,10074468,AGAP008364
3R,10227920,AGAP008384
3R,10518483,AGAP008413
3R,10518483,AGAP008414
3R,10518483,AGAP008415
3R,10534968,AGAP028190
3R,10617072,AGAP008432
3R,10617072,AGAP008433
3R,10699998,AGAP008435
3R,10708062,AGAP008435
3R,10714997,AGAP008435
3R,10718954,AGAP008435
3R,10718954,AGAP008436
3R,10720862,AGAP008436
3R,10723466,AGAP008436
3R,10779746,AGAP027984
3R,10812050,AGAP008440
3R,10816845,AGAP008441
3R,10858477,AGAP008443
3R,10872941,AGAP008446
3R,10872941,AGAP008447
3R,10928430,AGAP008468
3R,10988380,AGAP008472
3R,10994053,AGAP008473
3R,10996820,AGAP008473
3R,11013624,AGAP029456
3R,11113250,AGAP008482
3R,11121487,AGAP008482
3R,11132667,AGAP008482
3R,11230448,AGAP008488
3R,11372315,AGAP008507
3R,11482020,AGAP008512
3R,11486706,AGAP008512
3R,11554577,AGAP008513
3R,11555479,AGAP008513
3R,11847854,AGAP029621
3R,11895127,AGAP029574
3R,11895602,AGAP029574
3R,12011828,AGAP008533
3R,12045683,AGAP008535
3R,12319173,AGAP008542
3R,12326773,AGAP008542
3R,12631150,AGAP029453
3R,12650784,AGAP029453
3R,12686233,AGAP029453
3R,12687151,AGAP029453
3R,12705204,AGAP008557
3R,12755627,AGAP008559
3R,12982257,AGAP008569
3R,13019395,AGAP008569
3R,13023721,AGAP008569
3R,13157773,AGAP008575
3R,13247280,AGAP008576
3R,13281087,AGAP028204
3R,13400923,AGAP008588
3R,13468306,AGAP008596
3R,13481251,AGAP008596
3R,13501986,AGAP008600
3R,13501986,AGAP008601
3R,13537604,AGAP008606
3R,13624536,AGAP008613
3R,13732773,AGAP008624
3R,13732773,AGAP008625
3R,13748132,AGAP008626
3R,13748132,AGAP008627
3R,13751642,AGAP008627
3R,13751642,AGAP028168
3R,13753653,AGAP028168
3R,13758463,AGAP008628
3R,13758463,AGAP008629
3R,13759120,AGAP008629
3R,13760785,AGAP008630
3R,13761087,AGAP008630
3R,13763801,AGAP028029
3R,13763801,AGAP008631
3R,13765411,AGAP008631
3R,13771436,AGAP008631
3R,13825980,AGAP008640
3R,13887337,AGAP008644
3R,13916210,AGAP008644
3R,13924768,AGAP008644
3R,13932969,AGAP008646
3R,13937604,AGAP008646
3R,13938750,AGAP008646
3R,13938750,AGAP008647
3R,13995373,AGAP008646
3R,14038924,AGAP008650
3R,14334277,AGAP008656
3R,14353535,AGAP008656
3R,14422478,AGAP008656
3R,14457644,AGAP008656
3R,14573850,AGAP008662
3R,14575953,AGAP008662
3R,14606788,AGAP008666
3R,14616513,AGAP008666
3R,14635756,AGAP008666
3R,14642868,AGAP008667
3R,14678019,AGAP008674
3R,14678473,AGAP008674
3R,14680183,AGAP029610
3R,14836231,AGAP008683
3R,14856948,AGAP008688
3R,14883341,AGAP008689
3R,14900991,AGAP008690
3R,14946024,AGAP008692
3R,15114175,AGAP028214
3R,15154274,AGAP028214
3R,15254122,AGAP028131
3R,15256949,AGAP028131
3R,15383512,AGAP008697
3R,15394223,AGAP028421
3R,15598699,AGAP028141
3R,15630871,AGAP008702
3R,15682121,AGAP008705
3R,15691253,AGAP008705
3R,15691552,AGAP008705
3R,15692070,AGAP008705
3R,15700116,AGAP008705
3R,15704383,AGAP008705
3R,15707699,AGAP008705
3R,15711236,AGAP008705
3R,15890456,AGAP008711
3R,15989257,AGAP008715
3R,15989257,AGAP008716
3R,16027571,AGAP008720
3R,16027571,AGAP028116
3R,16049562,AGAP028006
3R,16129012,AGAP008726
3R,16154526,AGAP008726
3R,16320753,AGAP008735
3R,16716578,AGAP008742
3R,16717823,AGAP008742
3R,16724135,AGAP008742
3R,16748032,AGAP008742
3R,16761338,AGAP008742
3R,16828969,AGAP008745
3R,16830760,AGAP008745
3R,16856797,AGAP008746
3R,16866313,AGAP008746
3R,16866313,AGAP008747
3R,16877987,AGAP008749
3R,16969605,AGAP008750
3R,16970879,AGAP008750
3R,16970879,AGAP028594
3R,16983914,AGAP008750
3R,16991674,AGAP008750
3R,17078524,AGAP008751
3R,17093068,AGAP008752
3R,17093068,AGAP008753
3R,17134067,AGAP008758
3R,17140920,AGAP008760
3R,17143842,AGAP008761
3R,17143842,AGAP008762
3R,17332055,AGAP008766
3R,17338497,AGAP008767
3R,17350196,AGAP008767
3R,17372077,AGAP028014
3R,17372077,AGAP028056
3R,17595396,AGAP008778
3R,17911065,AGAP008790
3R,17952822,AGAP008795
3R,17952822,AGAP008797
3R,17952822,AGAP028220
3R,17986983,AGAP029585
3R,17996479,AGAP029585
3R,18044943,AGAP029585
3R,18112005,AGAP008808
3R,18139739,AGAP008811
3R,18140256,AGAP008811
3R,18148950,AGAP008812
3R,18188663,AGAP008813
3R,18211181,AGAP008813
3R,18258631,AGAP008814
3R,18293267,AGAP008816
3R,18378173,AGAP008818
3R,18381302,AGAP008818
3R,18388307,AGAP008818
3R,18408488,AGAP008819
3R,18451253,AGAP008819
3R,18462697,AGAP008819
3R,18509723,AGAP008821
3R,18523770,AGAP008821
3R,18528451,AGAP008821
3R,18607467,AGAP028559
3R,18624310,AGAP028559
3R,18632394,AGAP028559
3R,18632858,AGAP028559
3R,18641757,AGAP028559
3R,18654287,AGAP028559
3R,18964201,AGAP008826
3R,18975118,AGAP008826
3R,19056106,AGAP028025
3R,19113690,AGAP008830
3R,19124095,AGAP008831
3R,19124095,AGAP008832
3R,19217636,AGAP008833
3R,19294725,AGAP008839
3R,19297784,AGAP008840
3R,19311160,AGAP008842
3R,19326094,AGAP008842
3R,19340868,AGAP008842
3R,19344473,AGAP008842
3R,19347129,AGAP008842
3R,19391652,AGAP008846
3R,19391652,AGAP008847
3R,19420774,AGAP008851
3R,19430987,AGAP008851
3R,19649116,AGAP008859
3R,19696953,AGAP008859
3R,19704367,AGAP008859
3R,19709670,AGAP008859
3R,19713365,AGAP008859
3R,19720705,AGAP008859
3R,19738361,AGAP008859
3R,19768323,AGAP008859
3R,19826177,AGAP008859
3R,19884802,AGAP029459
3R,19892287,AGAP029459
3R,19956783,AGAP029459
3R,19962522,AGAP029459
3R,19967732,AGAP029459
3R,20053381,AGAP008868
3R,20084592,AGAP008868
3R,20095691,AGAP008868
3R,20131152,AGAP008869
3R,20140907,AGAP008871
3R,20159853,AGAP008871
3R,20199794,AGAP008873
3R,20325732,AGAP008889
3R,20394748,AGAP028213
3R,20507265,AGAP008896
3R,20528894,AGAP028217
3R,20529225,AGAP028217
3R,20539700,AGAP008899
3R,20557837,AGAP008899
3R,20758570,AGAP008914
3R,20763433,AGAP008914
3R,20794232,AGAP008917
3R,20806524,AGAP028004
3R,21030609,AGAP028175
3R,21030609,AGAP029399
3R,21075788,AGAP008926
3R,21080080,AGAP008926
3R,21082661,AGAP008926
3R,21085662,AGAP008926
3R,21086259,AGAP008926
3R,21105548,AGAP008929
3R,21105548,AGAP008930
3R,21133572,AGAP008933
3R,21149288,AGAP029647
3R,21212802,AGAP008937
3R,21431969,AGAP008944
3R,21453974,AGAP008944
3R,21479117,AGAP008944
3R,21559444,AGAP027996
3R,21793736,AGAP008951
3R,21793736,AGAP008952
3R,21795794,AGAP008952
3R,21795794,AGAP008953
3R,21795794,AGAP008954
3R,21798533,AGAP008954
3R,21799022,AGAP008954
3R,21799022,AGAP008955
3R,21800908,AGAP008955
3R,21801014,AGAP008955
3R,21824934,AGAP028092
3R,21824934,AGAP028134
3R,21825334,AGAP028092
3R,21825334,AGAP028134
3R,21838166,AGAP028195
3R,21838166,AGAP028118
3R,21839605,AGAP028118
3R,21839605,AGAP028020
3R,21839836,AGAP028020
3R,22056602,AGAP008960
3R,22062529,AGAP008960
3R,22227676,AGAP008961
3R,22256982,AGAP008965
3R,22269830,AGAP008967
3R,22274281,AGAP008967
3R,22278366,AGAP008967
3R,22297706,AGAP008967
3R,22304468,AGAP008967
3R,22323343,AGAP008968
3R,22359511,AGAP008970
3R,22448128,AGAP008978
3R,22448128,AGAP008977
3R,22636011,AGAP008982
3R,22652446,AGAP008983
3R,22694254,AGAP028000
3R,22696361,AGAP028000
3R,22696361,AGAP008986
3R,22704738,AGAP008987
3R,22704851,AGAP008987
3R,22706371,AGAP008987
3R,22731231,AGAP008988
3R,22732500,AGAP008988
3R,22810089,AGAP008993
3R,22876423,AGAP008996
3R,22917771,AGAP008997
3R,22970433,AGAP009000
3R,23011597,AGAP009001
3R,23152803,AGAP009003
3R,23159619,AGAP009003
3R,23162065,AGAP009003
3R,23207742,AGAP009005
3R,23213064,AGAP009005
3R,23216660,AGAP009005
3R,23216770,AGAP009005
3R,23217695,AGAP009005
3R,23344067,AGAP009007
3R,23349512,AGAP009007
3R,23355226,AGAP009007
3R,23479589,AGAP028563
3R,23505009,AGAP009009
3R,23505228,AGAP009009
3R,23509744,AGAP009010
3R,23542543,AGAP009013
3R,23552074,AGAP009014
3R,23572563,AGAP009016
3R,23578537,AGAP009016
3R,23582525,AGAP009016
3R,23583956,AGAP009016
3R,23746507,AGAP009021
3R,23767555,AGAP009022
3R,23793530,AGAP009025
3R,23809249,AGAP009025
3R,23965348,AGAP029150
3R,24175085,AGAP009028
3R,24176660,AGAP009028
3R,24178532,AGAP009028
3R,24312484,AGAP009029
3R,24365407,AGAP009033
3R,24425190,AGAP009036
3R,24434674,AGAP009036
3R,24470589,AGAP009037
3R,24512371,AGAP009039
3R,24533403,AGAP009040
3R,24533403,AGAP009041
3R,24677141,AGAP009044
3R,24677141,AGAP028066
3R,24679697,AGAP009045
3R,24679697,AGAP009046
3R,24774908,AGAP009050
3R,24789508,AGAP009050
3R,24942446,AGAP009057
3R,24976388,AGAP009061
3R,25116068,AGAP029184
3R,25116285,AGAP029184
3R,25150615,AGAP009063
3R,25336157,AGAP009066
3R,25336647,AGAP009066
3R,25344055,AGAP009066
3R,25348972,AGAP009066
3R,25361192,AGAP009066
3R,25362428,AGAP009066
3R,25372688,AGAP009066
3R,25378394,AGAP009066
3R,25477707,AGAP009085
3R,25489950,AGAP009087
3R,25546345,AGAP009090
3R,25548576,AGAP009090
3R,25548683,AGAP009090
3R,25553878,AGAP009091
3R,25576258,AGAP009095
3R,25582425,AGAP009096
3R,25582425,AGAP009100
3R,25584707,AGAP009100
3R,25584707,AGAP009098
3R,25596519,AGAP009100
3R,25599911,AGAP009100
3R,25599911,AGAP009101
3R,25601076,AGAP009101
3R,25601547,AGAP009101
3R,25610849,AGAP028187
3R,25621259,AGAP009103
3R,25621857,AGAP009103
3R,25632702,AGAP009104
3R,25642752,AGAP009104
3R,25645902,AGAP009105
3R,25781468,AGAP009112
3R,25807227,AGAP009112
3R,25808233,AGAP009112
3R,25809530,AGAP009112
3R,25810529,AGAP009112
3R,25812632,AGAP009112
3R,25820877,AGAP009112
3R,25842443,AGAP009112
3R,25892078,AGAP009112
3R,25898946,AGAP009112
3R,25914144,AGAP009112
3R,25919560,AGAP009112
3R,25922895,AGAP009112
3R,25936298,AGAP009112
3R,26082897,AGAP009115
3R,26083654,AGAP009115
3R,26099733,AGAP009115
3R,26116457,AGAP009115
3R,26197477,AGAP028095
3R,26222162,AGAP009123
3R,26233582,AGAP009123
3R,26244179,AGAP009123
3R,26347608,AGAP009125
3R,26352156,AGAP009125
3R,26382328,AGAP009126
3R,26469665,AGAP009132
3R,26478587,AGAP009135
3R,26872707,AGAP009136
3R,26874003,AGAP009136
3R,27420954,AGAP009143
3R,27506206,AGAP009146
3R,27561323,AGAP009147
3R,27665736,AGAP009150
3R,27679266,AGAP009150
3R,27704771,AGAP009156
3R,27704873,AGAP009156
3R,27737354,AGAP009158
3R,27742242,AGAP009158
3R,27786534,AGAP009160
3R,27794693,AGAP009160
3R,27798789,AGAP009160
3R,27799413,AGAP009160
3R,27801491,AGAP009160
3R,27937484,AGAP009161
3R,27937484,AGAP009162
3R,28002094,AGAP009164
3R,28024451,AGAP009164
3R,28077642,AGAP029455
3R,28087842,AGAP029455
3R,28090560,AGAP029455
3R,28092469,AGAP029455
3R,28104697,AGAP029455
3R,28122394,AGAP009174
3R,28122997,AGAP009174
3R,28122997,AGAP009175
3R,28123954,AGAP009174
3R,28123954,AGAP009175
3R,28142480,AGAP009176
3R,28150762,AGAP009176
3R,28153848,AGAP009177
3R,28153848,AGAP009178
3R,28153966,AGAP009177
3R,28153966,AGAP009178
3R,28160439,AGAP009180
3R,28178608,AGAP009180
3R,28178978,AGAP009180
3R,28182013,AGAP009180
3R,28367902,AGAP009183
3R,28368711,AGAP009183
3R,28370273,AGAP009183
3R,28382567,AGAP009183
3R,28610191,AGAP009198
3R,28610191,AGAP009199
3R,28610478,AGAP009198
3R,28610478,AGAP009199
3R,28637793,AGAP009201
3R,28653442,AGAP009201
3R,28658973,AGAP029480
3R,28664661,AGAP029480
3R,28698906,AGAP029511
3R,28699262,AGAP029511
3R,28708917,AGAP029511
3R,28718965,AGAP029511
3R,28725188,AGAP029511
3R,28726709,AGAP029511
3R,28736219,AGAP029511
3R,28763992,AGAP009210
3R,28779424,AGAP009210
3R,28785936,AGAP009210
3R,28793120,AGAP009210
3R,28793604,AGAP009210
3R,28801617,AGAP009210
3R,28809929,AGAP009211
3R,28824126,AGAP009213
3R,28825832,AGAP009213
3R,28829729,AGAP009214
3R,28831525,AGAP009214
3R,28836510,AGAP009215
3R,28853488,AGAP009220
3R,28866658,AGAP009222
3R,28877404,AGAP009224
3R,28878611,AGAP009224
3R,28892691,AGAP009225
3R,28916007,AGAP009226
3R,29060611,AGAP009233
3R,29060611,AGAP009234
3R,29087605,AGAP009236
3R,29087605,AGAP009237
3R,29256866,AGAP009242
3R,29997812,AGAP009257
3R,30026778,AGAP009259
3R,30026778,AGAP009261
3R,30072166,AGAP009262
3R,30347857,AGAP009270
3R,30551388,AGAP009276
3R,30553638,AGAP009276
3R,30566660,AGAP009277
3R,30577165,AGAP009279
3R,30589222,AGAP009282
3R,30658499,AGAP009284
3R,30666379,AGAP009284
3R,30675523,AGAP028086
3R,30779079,AGAP009285
3R,30820540,AGAP009286
3R,30821082,AGAP009286
3R,30865979,AGAP009290
3R,30874004,AGAP009291
3R,30877514,AGAP009292
3R,30877867,AGAP009292
3R,30950667,AGAP009303
3R,31128349,AGAP009307
3R,31159561,AGAP009310
3R,31174420,AGAP009311
3R,31186204,AGAP009312
3R,31186204,AGAP009313
3R,31186809,AGAP009312
3R,31186809,AGAP009313
3R,31186809,AGAP009314
3R,31224811,AGAP009315
3R,31241126,AGAP009315
3R,31241126,AGAP009316
3R,31252093,AGAP009319
3R,31262419,AGAP009320
3R,31264146,AGAP009320
3R,31264146,AGAP009321
3R,31268309,AGAP009323
3R,31268309,AGAP009324
3R,31280819,AGAP009329
3R,31346006,AGAP009329
3R,31361486,AGAP009329
3R,31406486,AGAP009329
3R,31414260,AGAP009329
3R,31417134,AGAP009329
3R,31447843,AGAP009330
3R,31566896,AGAP029635
3R,31600489,AGAP029575
3R,31612952,AGAP029575
3R,31818827,AGAP009370
3R,31826580,AGAP009372
3R,31826580,AGAP009373
3R,31931924,AGAP009388
3R,31961765,AGAP009389
3R,31967568,AGAP009389
3R,32005099,AGAP009389
3R,32005454,AGAP009389
3R,32005781,AGAP009389
3R,32008216,AGAP009389
3R,32011550,AGAP009389
3R,32016144,AGAP009389
3R,32027235,AGAP009389
3R,32297684,AGAP009403
3R,32832435,AGAP009424
3R,32867721,AGAP009424
3R,32895139,AGAP009424
3R,32955204,AGAP009424
3R,32989481,AGAP009424
3R,33230237,AGAP009428
3R,33466616,AGAP028109
3R,33487425,AGAP009436
3R,33487425,AGAP009437
3R,33510169,AGAP009443
3R,33518413,AGAP009443
3R,33526829,AGAP009443
3R,33606631,AGAP009451
3R,33609711,AGAP009451
3R,33628868,AGAP009453
3R,33706727,AGAP009453
3R,33718288,AGAP009453
3R,33734335,AGAP009453
3R,33745203,AGAP009453
3R,33751214,AGAP009453
3R,33775074,AGAP009453
3R,33780111,AGAP009453
3R,33816561,AGAP009459
3R,33816561,AGAP009460
3R,33816671,AGAP009459
3R,33816671,AGAP009460
3R,33993313,AGAP009466
3R,34218285,AGAP009474
3R,34262113,AGAP009475
3R,34263437,AGAP009475
3R,34572827,AGAP029476
3R,34587597,AGAP029476
3R,34643565,AGAP029663
3R,34643828,AGAP029663
3R,34693220,AGAP009485
3R,34693220,AGAP009486
3R,34704775,AGAP009488
3R,34773051,AGAP009500
3R,34806612,AGAP009502
3R,34998599,AGAP009511
3R,35012011,AGAP009511
3R,35075285,AGAP009515
3R,35075972,AGAP009515
3R,35175446,AGAP009519
3R,35307920,AGAP009522
3R,35314137,AGAP009522
3R,35345671,AGAP009522
3R,35434999,AGAP009533
3R,35451690,AGAP009533
3R,35469924,AGAP009533
3R,35471415,AGAP009533
3R,35615018,AGAP009538
3R,35617626,AGAP009539
3R,35888766,AGAP009542
3R,35891477,AGAP009542
3R,35899885,AGAP009542
3R,36043441,AGAP009551
3R,36094032,AGAP009554
3R,36095466,AGAP009554
3R,36095466,AGAP028726
3R,36103852,AGAP009554
3R,36106610,AGAP009554
3R,36143908,AGAP009556
3R,36150020,AGAP009559
3R,36150020,AGAP009560
3R,36164414,AGAP009560
3R,36165671,AGAP009560
3R,36169930,AGAP009560
3R,36190583,AGAP029412
3R,36237099,AGAP009562
3R,36278303,AGAP009566
3R,36281757,AGAP009566
3R,36326869,AGAP009566
3R,36327147,AGAP009566
3R,36328834,AGAP009566
3R,36329222,AGAP009566
3R,36351459,AGAP009568
3R,36353169,AGAP009568
3R,36355970,AGAP009568
3R,36356709,AGAP009568
3R,36358267,AGAP009568
3R,36361196,AGAP009568
3R,36373996,AGAP009573
3R,36382225,AGAP009574
3R,36382768,AGAP009574
3R,36402280,AGAP009575
3R,36437398,AGAP009577
3R,36460878,AGAP009577
3R,36546987,AGAP009580
3R,36613654,AGAP029403
3R,36689054,AGAP009586
3R,36689054,AGAP009587
3R,36693395,AGAP009588
3R,36704811,AGAP009589
3R,36717684,AGAP009590
3R,36721449,AGAP009590
3R,36721449,AGAP009591
3R,36806516,AGAP029641
3R,36846273,AGAP029641
3R,36880625,AGAP009598
3R,36902237,AGAP009599
3R,36905909,AGAP009599
3R,36946835,AGAP009601
3R,36949955,AGAP009601
3R,36956632,AGAP009603
3R,36971504,AGAP009603
3R,36979666,AGAP009605
3R,36979666,AGAP009606
3R,37006116,AGAP009611
3R,37006116,AGAP009612
3R,37006116,AGAP009613
3R,37048482,AGAP009617
3R,37048482,AGAP009618
3R,37153370,AGAP009623
3R,37162847,AGAP009624
3R,37165783,AGAP009625
3R,37165903,AGAP009625
3R,37226463,AGAP009626
3R,37231907,AGAP009626
3R,37263064,AGAP029543
3R,37293914,AGAP029543
3R,37406954,AGAP009638
3R,37476819,AGAP009641
3R,37484446,AGAP009642
3R,37502189,AGAP009643
3R,37512272,AGAP009645
3R,37555411,AGAP009646
3R,37559416,AGAP009646
3R,37562554,AGAP009646
3R,37603475,AGAP009647
3R,37603475,AGAP009648
3R,37614149,AGAP009649
3R,37619089,AGAP009649
3R,37619089,AGAP009650
3R,37629841,AGAP029706
3R,37660197,AGAP029517
3R,37671271,AGAP009659
3R,37677657,AGAP009660
3R,37683742,AGAP009661
3R,37755234,AGAP009662
3R,37793890,AGAP009664
3R,38041395,AGAP009668
3R,38173773,AGAP009671
3R,38173773,AGAP009672
3R,38178263,AGAP009672
3R,38190405,AGAP009672
3R,38191133,AGAP009672
3R,38191848,AGAP009672
3R,38192702,AGAP009672
3R,38194321,AGAP009672
3R,38194467,AGAP009672
3R,38197744,AGAP009672
3R,38203950,AGAP009672
3R,38207592,AGAP009672
3R,38215131,AGAP009672
3R,38240174,AGAP009672
3R,38260573,AGAP028643
3R,38582195,AGAP009683
3R,38597245,AGAP009683
3R,38637081,AGAP009683
3R,38639777,AGAP009683
3R,38647172,AGAP009683
3R,38668031,AGAP009685
3R,38668031,AGAP009686
3R,38698849,AGAP009688
3R,38701943,AGAP009688
3R,38703932,AGAP009688
3R,38706659,AGAP009688
3R,38708912,AGAP009688
3R,38970943,AGAP009695
3R,38970943,AGAP009694
3R,38994501,AGAP009697
3R,38998354,AGAP009697
3R,39000095,AGAP009697
3R,39002459,AGAP009697
3R,39017261,AGAP009697
3R,39017365,AGAP009697
3R,39057650,AGAP009699
3R,39058758,AGAP009699
3R,39472396,AGAP009711
3R,41729027,AGAP029589
3R,41780734,AGAP029589
3R,41817166,AGAP009727
3R,41863701,AGAP029558
3R,41874514,AGAP029558
3R,41880227,AGAP029558
3R,42176042,AGAP028645
3R,42215603,AGAP028645
3R,42259170,AGAP028645
3R,42360516,AGAP009751
3R,42360516,AGAP028646
3R,42389638,AGAP009757
3R,42389638,AGAP027993
3R,42392122,AGAP009757
3R,42426294,AGAP009757
3R,42647953,AGAP009768
3R,42782588,AGAP009772
3R,43187133,AGAP009777
3R,43193943,AGAP009777
3R,43238644,AGAP009780
3R,43358520,AGAP009793
3R,43411522,AGAP009793
3R,43426012,AGAP009793
3R,43448169,AGAP029125
3R,43570514,AGAP009798
3R,43762243,AGAP009812
3R,43783617,AGAP029648
3R,43798530,AGAP029648
3R,43798530,AGAP009820
3R,43835732,AGAP009827
3R,44031737,AGAP009831
3R,44035225,AGAP009831
3R,44043750,AGAP009832
3R,44066273,AGAP009835
3R,44076327,AGAP009836
3R,44076327,AGAP009837
3R,44090175,AGAP009840
3R,44091478,AGAP009840
3R,44091478,AGAP009841
3R,44096201,AGAP029533
3R,44110445,AGAP009846
3R,44118439,AGAP029529
3R,44130800,AGAP029529
3R,44332106,AGAP029500
3R,44335922,AGAP029500
3R,44338103,AGAP029500
3R,44343657,AGAP029500
3R,44358728,AGAP009857
3R,44358728,AGAP009858
3R,44448043,AGAP009860
3R,44465108,AGAP009860
3R,44466531,AGAP009860
3R,44471102,AGAP009860
3R,44485465,AGAP009860
3R,44504454,AGAP009860
3R,44516852,AGAP009860
3R,44556137,AGAP009861
3R,44583811,AGAP009864
3R,44608734,AGAP009871
3R,44609492,AGAP009871
3R,44889334,AGAP009893
3R,45190391,AGAP009907
3R,45190391,AGAP009908
3R,45234039,AGAP009915
3R,45234378,AGAP009915
3R,45242497,AGAP009915
3R,45288390,AGAP009917
3R,45291990,AGAP009918
3R,45326746,AGAP009922
3R,45326746,AGAP009923
3R,45367407,AGAP009925
3R,45480368,AGAP009932
3R,45497504,AGAP009932
3R,45505510,AGAP009932
3R,45567797,AGAP009933
3R,45720428,AGAP009939
3R,45720428,AGAP009940
3R,45879556,AGAP009947
3R,46650335,AGAP009961
3R,46651887,AGAP009961
3R,46663336,AGAP029556
3R,46719235,AGAP009964
3R,46815903,AGAP009965
3R,46858955,AGAP009965
3R,46859180,AGAP009965
3R,46899871,AGAP009969
3R,46899871,AGAP009967
3R,46899871,AGAP009968
3R,46935535,AGAP009972
3R,46984985,AGAP009975
3R,47043432,AGAP009978
3R,47055946,AGAP009978
3R,47152248,AGAP009983
3R,47307131,AGAP009990
3R,47381596,AGAP009995
3R,47431222,AGAP009997
3R,47431222,AGAP009998
3R,47440231,AGAP010000
3R,47550292,AGAP010006
3R,47765846,AGAP010020
3R,47795037,AGAP029234
3R,47795637,AGAP029234
3R,47814273,AGAP029234
3R,48060382,AGAP010032
3R,48292614,AGAP010049
3R,48350579,AGAP010052
3R,48684601,AGAP029053
3R,48684601,AGAP010085
3R,48684601,AGAP010086
3R,48860540,AGAP010090
3R,48876083,AGAP010090
3R,49150617,AGAP010103
3R,49154910,AGAP010104
3R,49479722,AGAP010147
3R,49486177,AGAP010149
3R,49486625,AGAP010149
3R,49488343,AGAP010149
3R,49488594,AGAP010149
3R,49489920,AGAP010149
3R,49491599,AGAP010149
3R,49584305,AGAP010157
3R,49602042,AGAP010158
3R,49672329,AGAP010160
3R,49704335,AGAP010161
3R,49894229,AGAP010171
3R,49908746,AGAP010173
3R,50358320,AGAP010189
3R,50364296,AGAP010189
3R,50370095,AGAP010189
3R,50626243,AGAP010201
3R,50630591,AGAP010201
3R,50811110,AGAP010209
3R,50830505,AGAP010209
3R,50836720,AGAP010210
3R,50836720,AGAP010211
3R,50845986,AGAP010214
3R,50845986,AGAP010215
